PM2.5,PM10,CO,O3,NH3,AQI,AQI_Category
39.49,158.64,2.18,89.53,23.84836627716501,153.0,Poor
37.52,132.12,1.93,87.21,23.84836627716501,135.0,Poor
40.68,145.41,2.28,86.68,23.84836627716501,137.0,Poor
35.58,140.87,2.34,57.91,23.84836627716501,140.0,Poor
27.08,92.8,1.8,65.62,23.84836627716501,108.0,Poor
19.81,79.16,1.58,55.06,23.84836627716501,98.0,Moderate
18.03,65.91,1.44,37.28,23.84836627716501,81.0,Moderate
31.96,115.36,1.44,51.37,23.84836627716501,90.0,Moderate
49.58,188.42,2.3452669534931365,66.28,23.84836627716501,149.0,Poor
55.04,206.24,1.71,50.36,23.84836627716501,160.0,Poor
40.69,151.14,1.71,35.31,23.84836627716501,147.0,Poor
34.51,127.47,1.6,29.84,23.84836627716501,128.0,Poor
32.94,105.11,1.61,32.64,23.84836627716501,111.0,Poor
29.55,100.84,1.5,21.98,23.84836627716501,98.0,Moderate
24.24,89.43,1.49,17.4,23.84836627716501,101.0,Poor
18.43,90.53,1.46,14.4,23.84836627716501,87.0,Moderate
19.8,87.09,1.43,13.07,23.84836627716501,90.0,Moderate
22.9,89.81,1.7,43.42,23.84836627716501,86.0,Moderate
27.35,92.65,1.79,35.71,23.84836627716501,138.0,Poor
16.91,66.3,1.72,21.67,23.84836627716501,94.0,Moderate
19.09,60.59,1.76,25.83,23.84836627716501,94.0,Moderate
17.84,66.09,1.78,14.0,23.84836627716501,95.0,Moderate
18.74,71.13,1.85,15.02,23.84836627716501,98.0,Moderate
16.1,59.23,1.78,21.22,23.84836627716501,95.0,Moderate
16.87,60.7,1.73,22.29,23.84836627716501,93.0,Moderate
14.22,52.28,1.77,19.22,23.84836627716501,94.0,Moderate
17.17,64.97,1.74,20.81,23.84836627716501,92.0,Moderate
22.32,76.97,1.83,24.64,23.84836627716501,96.0,Moderate
33.1,114.51,2.06,25.95,23.84836627716501,109.0,Poor
22.7,83.82,1.91,15.09,23.84836627716501,108.0,Poor
20.7,84.28,1.88,35.39,23.84836627716501,102.0,Poor
27.28,106.52,1.85,28.41,23.84836627716501,101.0,Poor
13.15,50.12,1.69,19.05,23.84836627716501,93.0,Moderate
21.44,88.17,1.82,32.75,23.84836627716501,96.0,Moderate
21.5,95.76,1.84,21.3,23.84836627716501,99.0,Moderate
22.27,75.24,1.92,23.3,23.84836627716501,102.0,Poor
21.17,69.22,1.89,14.96,23.84836627716501,100.0,Moderate
20.98,75.94,1.86,24.44,23.84836627716501,98.0,Moderate
18.09,71.69,1.84,32.45,23.84836627716501,97.0,Moderate
16.24,67.42,1.77,34.41,23.84836627716501,93.0,Moderate
17.48,57.09,1.76,31.8,23.84836627716501,90.0,Moderate
17.19,74.24,1.79,27.22,23.84836627716501,93.0,Moderate
26.23,99.86,1.94,22.74,23.84836627716501,100.0,Moderate
23.77,99.29,1.88,16.98,23.84836627716501,103.0,Poor
22.63,88.73,1.85,15.57,23.84836627716501,97.0,Moderate
21.86,85.4,1.84,18.42,23.84836627716501,96.0,Moderate
19.09,89.67,1.77,12.82,23.84836627716501,90.0,Moderate
21.65,114.38,1.76,23.08,23.84836627716501,105.0,Poor
17.93,85.82,1.8,11.7,23.84836627716501,97.0,Moderate
16.54,76.05,1.8,16.35,23.84836627716501,92.0,Moderate
14.8,71.97,1.79,17.61,23.84836627716501,91.0,Moderate
15.73,61.85,1.8,19.01,23.84836627716501,93.0,Moderate
13.48,52.14,1.82,21.85,23.84836627716501,95.0,Moderate
12.89,47.56,1.76,24.36,23.84836627716501,90.0,Moderate
10.95,46.73,1.76,11.22,23.84836627716501,91.0,Moderate
12.8,49.69,1.75,18.84,23.84836627716501,89.0,Moderate
12.96,45.38,1.78,16.01,23.84836627716501,93.0,Moderate
14.62,62.45,1.81,15.75,23.84836627716501,94.0,Moderate
18.73,70.93,1.77,15.94,23.84836627716501,92.0,Moderate
15.43,64.72,1.67,20.13,23.84836627716501,92.0,Moderate
15.19,64.91,1.45,22.69,23.84836627716501,80.0,Moderate
16.01,58.49,1.43,19.94,23.84836627716501,76.0,Moderate
15.25,64.12,1.5,14.32,23.84836627716501,79.0,Moderate
16.14,74.72,1.62,14.88,23.84836627716501,92.0,Moderate
12.37,58.55,1.54,15.65,23.84836627716501,83.0,Moderate
12.04,58.33,1.65,22.67,23.84836627716501,84.0,Moderate
14.62,69.48,1.79,15.14,23.84836627716501,92.0,Moderate
11.08,45.31,1.75,14.77,23.84836627716501,89.0,Moderate
25.61,55.67,1.78,17.17,23.84836627716501,93.0,Moderate
16.84,79.74,1.69,14.79,23.84836627716501,90.0,Moderate
14.03,60.49,1.41,26.22,23.84836627716501,75.0,Moderate
17.07,76.72,1.36,23.81,23.84836627716501,71.0,Moderate
18.11,86.81,1.45,23.04,23.84836627716501,86.0,Moderate
16.57,72.77,1.76,19.96,23.84836627716501,90.0,Moderate
14.93,60.16,1.7,26.66,23.84836627716501,91.0,Moderate
12.88,48.56,1.39,19.95,23.84836627716501,73.0,Moderate
13.92,48.68,1.45,31.89,23.84836627716501,76.0,Moderate
12.38,45.97,1.58,24.38,23.84836627716501,81.0,Moderate
12.49,43.71,1.6,24.89,23.84836627716501,81.0,Moderate
16.91,45.9,1.29,24.56,7.21,81.0,Moderate
14.51,49.54,0.68,18.91,7.47,66.0,Moderate
16.41,53.63,0.63,17.04,8.87,64.0,Moderate
12.41,57.2,0.58,18.84,10.61,65.0,Moderate
12.86,65.7,0.5,17.37,11.13,72.0,Moderate
14.42,77.47,0.52,18.69,9.55,77.0,Moderate
16.3,85.38,0.55,15.94,8.39,86.0,Moderate
18.41,75.69,0.68,22.76,16.2,87.0,Moderate
18.13,50.39,0.7,30.22,18.1,90.0,Moderate
15.48,46.88,0.63,20.67,17.14,71.0,Moderate
13.64,57.28,0.53,21.85,15.49,61.0,Moderate
15.87,56.1,0.53,13.58,14.05,69.0,Moderate
13.97,48.22,0.51,12.83,13.96,62.0,Moderate
11.64,55.6,0.33,14.62,10.25,58.0,Moderate
12.33,59.29,0.44,14.3,9.36,60.0,Moderate
14.3,52.99,0.51,14.79,8.75,65.0,Moderate
14.45,56.82,0.53,12.38,9.6,61.0,Moderate
15.98,82.29,0.48,13.0,8.91,80.0,Moderate
16.49,78.83,0.46,12.15,9.47,82.0,Moderate
19.33,88.55,0.46,13.26,10.41,84.0,Moderate
18.81,88.85,0.43,13.74,9.22,90.0,Moderate
20.36,80.85,0.54,13.16,8.51,92.0,Moderate
17.72,53.76,0.52,14.9,12.19,71.0,Moderate
15.04,49.61,0.47,13.43,12.07,63.0,Moderate
10.52,31.79,0.51,13.41,12.66,60.0,Moderate
7.2,31.49,0.44,16.47,8.71,59.0,Moderate
10.31,34.34,0.49,19.59,7.86,63.0,Moderate
11.91,39.11,0.53,14.72,7.93,59.0,Moderate
8.73,24.69,0.55,17.01,7.62,59.0,Moderate
9.86,21.58,0.59,14.59,11.71,61.0,Moderate
13.44,31.61,0.62,12.88,12.88,67.0,Moderate
16.28,43.96,0.72,12.16,10.29,68.0,Moderate
13.97,53.1,0.57,12.64,11.0,84.0,Moderate
10.48,46.43,0.42,14.05,7.73,57.0,Moderate
17.65,82.39,0.42,15.25,5.74,76.0,Moderate
9.78,54.07,0.44,14.2,6.49,84.0,Moderate
10.49,45.85,0.41,14.75,6.16,61.0,Moderate
8.69,28.14,0.47,12.85,6.27,59.0,Moderate
11.0,49.5,0.41,12.22,8.24,67.0,Moderate
11.6,48.04,0.44,13.87,6.75,72.0,Moderate
11.06,44.93,0.44,11.65,5.61,63.0,Moderate
9.18,43.54,0.44,13.45,5.43,65.0,Moderate
10.76,57.0,0.43,13.18,6.57,66.0,Moderate
11.46,51.18,0.45,11.87,7.03,66.0,Moderate
14.55,59.21,0.49,12.26,11.05,69.0,Moderate
14.07,62.65,0.46,12.41,14.42,70.0,Moderate
18.79,78.75,0.51,12.25,17.49,77.0,Moderate
18.67,57.53,0.62,12.88,17.58,78.0,Moderate
22.6,48.5,0.71,16.46,16.54,79.0,Moderate
11.58,32.14,0.55,17.35,16.04,64.0,Moderate
7.33,25.93,0.4,15.68,14.29,55.0,Moderate
7.93,22.05,0.28,15.25,13.52,51.0,Moderate
14.23,42.48,0.31,14.15,13.69,56.0,Moderate
11.83,41.53,0.27,14.63,12.09,59.0,Moderate
11.84,43.68,0.43,17.47,10.02,56.0,Moderate
14.16,53.66,0.46,16.94,9.87,61.0,Moderate
12.93,47.19,0.51,13.16,13.77,65.0,Moderate
10.37,32.95,0.46,15.39,15.65,58.0,Moderate
9.25,33.22,0.46,14.5,18.33,56.0,Moderate
9.44,38.95,0.43,14.61,16.59,58.0,Moderate
7.97,29.55,0.4,13.84,16.34,56.0,Moderate
8.06,23.05,0.39,13.76,15.24,49.0,Good
10.3,35.88,0.4,13.98,12.79,48.0,Good
11.9,41.42,0.42,12.85,12.44,56.0,Moderate
10.6,41.04,0.44,11.1,12.25,59.0,Moderate
12.73,51.39,0.43,12.52,11.54,60.0,Moderate
18.67,72.32,0.44,12.52,11.17,69.0,Moderate
18.48,66.95,0.43,11.43,10.95,74.0,Moderate
18.71,76.53,0.41,12.07,9.67,78.0,Moderate
15.56,62.75,0.43,12.19,8.21,72.0,Moderate
12.73,56.76,0.45,11.54,8.78,66.0,Moderate
13.07,52.56,0.54,9.89,10.04,66.0,Moderate
15.06,61.4,0.57,10.8,10.91,69.0,Moderate
11.75,47.84,0.53,12.32,10.23,70.0,Moderate
11.89,51.78,0.52,12.81,8.81,60.0,Moderate
13.3,64.05,0.52,13.62,8.8,67.0,Moderate
11.37,52.68,0.55,11.22,8.62,65.0,Moderate
11.44,53.12,0.54,10.44,10.27,67.0,Moderate
13.78,63.94,0.51,10.72,8.67,73.0,Moderate
15.77,53.39,0.52,11.15,5.67,68.0,Moderate
12.96,53.14,0.55,10.33,7.52,62.0,Moderate
16.01,52.92,0.6,9.38,12.92,64.0,Moderate
18.56,49.36,0.58,11.89,12.42,62.0,Moderate
12.37,47.31,0.69,8.11,12.82,66.0,Moderate
14.76,59.08,0.64,8.62,15.1,73.0,Moderate
13.53,55.06,0.35,10.51,14.52,64.0,Moderate
12.75,45.0,0.46,9.27,19.5,53.0,Moderate
13.24,46.32,0.66,8.93,15.95,57.0,Moderate
11.17,39.63,0.67,7.12,16.12,62.0,Moderate
11.53,42.24,0.63,8.93,15.21,62.0,Moderate
9.75,32.99,0.65,10.84,11.7,62.0,Moderate
12.12,41.22,0.71,8.56,9.82,67.0,Moderate
6.72,21.31,0.64,9.87,11.08,60.0,Moderate
7.68,20.72,0.62,9.36,12.63,54.0,Moderate
5.68,20.38,0.6,10.26,12.98,49.0,Good
7.6,29.36,0.57,9.62,11.7,47.0,Good
10.71,34.27,0.62,9.12,10.07,49.0,Good
8.69,29.63,0.67,12.28,9.0,51.0,Moderate
12.07,46.77,0.57,9.24,9.16,54.0,Moderate
13.89,51.1,0.39,10.38,9.89,54.0,Moderate
14.62,47.04,0.52,7.52,10.31,55.0,Moderate
10.93,41.79,0.44,7.84,10.26,55.0,Moderate
12.93,39.62,0.54,7.08,11.37,53.0,Moderate
13.24,54.5,0.46,9.01,11.01,60.0,Moderate
10.85,32.85,0.62,12.04,9.14,57.0,Moderate
11.95,45.25,0.57,7.17,19.52,65.0,Moderate
16.24,43.48,0.59,8.24,15.38,64.0,Moderate
17.95,42.66,0.8,7.93,14.89,80.0,Moderate
21.73,38.49,0.83,18.46,13.33,83.0,Moderate
14.94,34.2,0.75,10.91,17.44,73.0,Moderate
12.09,33.0,0.47,11.09,15.24,57.0,Moderate
15.09,44.55,0.45,11.12,12.04,56.0,Moderate
18.6,57.85,0.55,8.68,13.89,64.0,Moderate
15.04,59.47,0.57,9.33,11.16,67.0,Moderate
16.9,37.22,0.67,10.74,11.57,64.0,Moderate
17.28,39.46,0.67,10.72,19.44,70.0,Moderate
8.39,22.71,0.39,10.11,14.47,49.0,Good
8.32,27.38,0.28,7.38,16.88,40.0,Good
9.62,32.07,0.28,7.3,12.28,42.0,Good
8.33,26.16,0.32,6.25,12.68,41.0,Good
10.46,42.8,0.35,6.29,12.79,50.0,Good
16.15,56.33,0.47,8.0,14.04,64.0,Moderate
17.62,52.25,0.66,8.22,13.22,68.0,Moderate
24.77,64.32,0.71,10.65,13.33,72.0,Moderate
32.11,74.94,1.19,15.35,17.09,96.0,Moderate
35.13,77.75,0.83,27.28,14.61,99.0,Moderate
45.48,88.32,0.84,26.16,14.0,93.0,Moderate
54.08,99.28,1.45,27.71,12.48,112.0,Poor
21.6,49.28,1.02,20.53,13.27,90.0,Moderate
39.03,81.82,0.89,24.9,13.7,89.0,Moderate
39.11,77.93,1.12,30.85,19.65,118.0,Poor
49.37,103.99,0.83,32.79,15.3,110.0,Poor
42.92,88.36,1.54,27.03,13.69,112.0,Poor
55.33,112.01,0.98,25.92,14.9,117.0,Poor
50.61,111.2,1.15,26.74,14.75,116.0,Poor
49.19,118.26,1.24,29.97,15.33,121.0,Poor
56.89,126.82,1.22,38.93,15.51,135.0,Poor
62.55,129.06,1.19,13.21,18.73,135.0,Poor
28.56,48.57,1.08,8.47,19.56,99.0,Moderate
15.09,29.91,1.19,8.69,21.13,86.0,Moderate
17.75,41.34,1.03,15.31,19.3,81.0,Moderate
17.92,44.55,1.04,15.92,15.09,76.0,Moderate
17.85,41.64,0.89,7.6,16.18,72.0,Moderate
30.71,72.1,1.04,8.38,17.51,87.0,Moderate
20.04,46.59,0.93,6.84,16.19,82.0,Moderate
25.58,57.91,0.91,8.26,15.37,69.0,Moderate
39.09,76.14,0.93,11.02,19.28,105.0,Poor
53.5,91.27,0.68,13.97,17.58,92.0,Moderate
56.28,102.53,0.67,20.94,14.21,113.0,Poor
40.81,84.5,0.83,16.87,13.88,97.0,Moderate
25.37,77.85,0.8,11.5,14.51,81.0,Moderate
16.55,57.59,0.65,13.02,14.82,77.0,Moderate
11.99,39.96,0.64,9.88,16.57,57.0,Moderate
20.09,62.74,0.72,10.7,17.7,71.0,Moderate
28.41,66.83,0.84,16.42,13.52,78.0,Moderate
36.96,76.94,0.85,22.29,14.93,79.0,Moderate
52.87,101.96,1.01,20.34,15.25,105.0,Poor
19.26,52.22,0.61,13.36,13.56,84.0,Moderate
12.19,41.81,0.61,15.25,11.76,57.0,Moderate
27.12,73.34,0.8,14.44,13.91,82.0,Moderate
49.51,98.73,1.02,21.17,13.09,97.0,Moderate
57.72,106.42,1.12,26.65,13.54,108.0,Poor
69.7,132.42,1.21,32.22,15.99,134.0,Poor
64.9,122.75,1.03,28.58,17.01,140.0,Poor
62.54,123.27,0.79,31.66,17.78,128.0,Poor
69.75,128.01,0.88,29.62,18.87,131.0,Poor
77.05,135.69,0.86,31.08,19.51,149.0,Poor
70.89,123.26,0.93,28.13,17.79,149.0,Poor
72.13,125.42,0.89,40.98,16.91,140.0,Poor
90.92,163.46,1.17,33.36,16.51,184.0,Poor
91.86,171.91,1.22,33.38,19.47,209.0,Very Poor
92.37,167.92,1.16,29.5,20.64,209.0,Very Poor
87.03,163.02,1.07,31.78,19.7,208.0,Very Poor
82.21,154.89,1.08,28.57,18.22,184.0,Poor
82.78,149.57,0.98,40.96,16.35,176.0,Poor
89.06,159.83,1.06,36.41,16.88,190.0,Poor
83.45,158.37,1.07,39.16,16.93,193.0,Poor
73.81,143.06,0.94,23.19,17.02,173.0,Poor
71.95,142.88,1.1,35.46,19.14,146.0,Poor
81.38,148.72,1.21,28.14,19.31,163.0,Poor
87.36,158.29,1.05,31.04,18.8,186.0,Poor
94.89,168.1,1.27,27.11,18.47,212.0,Very Poor
64.67,120.78,1.02,29.09,17.11,174.0,Poor
39.87,98.1,0.93,20.33,18.28,115.0,Poor
49.87,109.16,0.89,25.2,18.07,99.0,Moderate
65.29,121.72,1.01,19.03,34.63,111.0,Poor
83.28,149.35,1.0,25.39,21.47,180.0,Poor
70.54,140.48,0.96,33.03,19.52,154.0,Poor
88.13,157.73,1.05,39.85,18.82,174.0,Poor
82.73,147.34,1.14,37.94,18.14,205.0,Very Poor
82.73,150.62,1.22,37.99,20.61,171.0,Poor
95.77,169.34,1.29,28.02,21.34,198.0,Poor
95.21,169.26,1.32,31.95,19.77,229.0,Very Poor
72.43,132.97,1.02,32.43,17.73,203.0,Very Poor
50.06,110.41,0.99,33.34,16.16,110.0,Poor
69.63,143.27,1.15,34.86,15.63,128.0,Poor
89.46,161.83,1.34,33.36,16.79,180.0,Poor
80.42,149.67,1.18,38.95,17.29,191.0,Poor
73.92,137.11,0.92,40.44,17.01,164.0,Poor
75.17,138.83,0.98,35.35,17.47,164.0,Poor
94.27,169.49,1.14,39.76,18.38,187.0,Poor
94.04,174.95,1.25,27.67,18.72,212.0,Very Poor
94.72,171.39,1.21,26.98,19.23,225.0,Very Poor
94.33,167.3,1.18,30.36,20.09,214.0,Very Poor
122.89,205.91,1.28,41.44,23.81,250.0,Very Poor
134.32,215.78,1.26,28.58,23.2,283.0,Very Poor
87.5,152.83,0.98,29.76,21.21,268.0,Very Poor
88.03,154.44,1.02,32.89,19.47,184.0,Poor
75.77,140.33,0.98,33.43,18.35,167.0,Poor
75.81,145.75,0.98,36.88,18.59,160.0,Poor
86.42,155.08,1.03,41.98,18.84,181.0,Poor
65.76,127.82,0.82,56.55,15.52,159.0,Poor
104.06,183.88,1.22,45.97,15.69,194.0,Poor
107.87,171.73,1.02,48.34,16.86,260.0,Very Poor
93.64,157.8,0.97,48.31,15.47,221.0,Very Poor
94.05,158.44,0.96,49.76,15.1,225.0,Very Poor
91.04,162.68,1.1,39.59,16.3,229.0,Very Poor
70.2,142.64,1.01,43.46,18.3,157.0,Poor
87.2,165.84,1.29,31.33,21.67,177.0,Poor
64.97,120.55,0.89,36.12,18.76,166.0,Poor
59.98,126.87,0.85,39.85,15.59,122.0,Poor
65.06,143.74,0.93,36.59,14.29,127.0,Poor
76.71,162.07,1.08,38.7,22.54,151.0,Poor
98.12,194.66,1.47,33.46,26.77,211.0,Very Poor
68.39,120.46,0.84,28.54,23.91,178.0,Poor
36.33,97.67,0.7,30.25,18.73,100.0,Moderate
30.53,91.62,0.65,37.85,15.37,97.0,Moderate
34.16,84.73,0.66,37.14,16.18,90.0,Moderate
51.0,115.87,0.68,38.68,15.45,93.0,Moderate
87.28,167.77,0.98,37.57,18.35,160.0,Poor
96.1,195.03,1.12,35.96,20.81,213.0,Very Poor
89.26,181.54,1.3,41.83,22.7,205.0,Very Poor
96.99,207.73,1.58,37.38,23.11,227.0,Very Poor
78.69,173.23,1.49,37.74,22.24,192.0,Poor
87.78,189.99,1.24,40.14,22.07,196.0,Poor
73.57,163.95,1.17,39.02,20.89,172.0,Poor
91.57,192.11,1.32,47.99,22.38,182.0,Poor
103.35,210.51,1.4,39.74,22.89,253.0,Very Poor
57.22,120.42,0.76,35.14,22.26,183.0,Poor
25.47,81.69,0.64,22.79,19.6,94.0,Moderate
19.77,97.0,0.56,37.65,16.2,85.0,Moderate
52.66,141.65,0.84,42.4,17.89,123.0,Poor
65.97,158.62,1.03,42.66,18.82,145.0,Poor
72.14,168.79,1.12,41.77,19.18,154.0,Poor
80.79,186.22,1.31,37.43,22.59,183.0,Poor
83.47,165.19,1.28,35.33,23.47,192.0,Poor
77.73,151.8,0.77,55.83,21.14,178.0,Poor
60.91,153.38,0.96,41.6,20.72,151.0,Poor
47.67,127.57,0.87,52.05,21.09,138.0,Poor
49.35,136.21,0.9,46.27,20.77,129.0,Poor
68.47,151.73,1.0,47.02,21.46,133.0,Poor
68.29,144.61,1.03,44.3,20.06,142.0,Poor
56.58,129.32,0.93,45.84,18.16,134.0,Poor
60.95,143.87,1.05,39.01,19.31,130.0,Poor
60.53,145.25,1.1,38.14,19.98,136.0,Poor
67.91,152.14,1.11,41.11,20.6,144.0,Poor
58.14,149.22,0.87,46.83,19.47,141.0,Poor
53.27,151.37,0.88,36.31,19.77,141.0,Poor
68.93,165.51,0.95,54.41,18.7,147.0,Poor
102.48,212.49,1.3,54.43,21.74,234.0,Very Poor
88.15,201.4,1.25,51.79,23.17,217.0,Very Poor
92.5,212.28,1.32,47.26,30.49,224.0,Very Poor
62.8,146.64,1.0,27.28,23.47,175.0,Poor
39.37,100.68,0.75,23.71,23.77,110.0,Poor
65.93,157.96,0.97,43.03,21.75,121.0,Poor
77.63,194.83,1.19,47.06,21.11,185.0,Poor
84.7,185.63,1.22,46.95,21.9,176.0,Poor
48.01,152.41,0.95,32.01,20.22,170.0,Poor
41.03,131.59,0.75,46.17,21.45,130.0,Poor
51.74,144.95,0.92,50.93,23.77,136.0,Poor
77.61,185.24,1.37,43.82,23.88,173.0,Poor
74.98,183.77,1.24,27.98,26.05,193.0,Poor
43.39,121.29,0.65,23.93,28.59,125.0,Poor
52.18,142.49,0.77,19.25,21.12,123.0,Poor
43.68,137.1,0.46,27.79,21.76,127.0,Poor
36.73,122.49,0.52,27.16,19.32,118.0,Poor
32.59,108.48,0.53,21.06,19.16,108.0,Poor
20.15,105.77,0.43,18.27,17.49,102.0,Poor
24.45,131.04,0.48,27.96,16.16,107.0,Poor
27.0,125.15,0.57,30.18,14.65,122.0,Poor
35.03,134.18,0.67,28.36,16.27,121.0,Poor
40.47,125.98,0.77,22.31,18.29,128.0,Poor
16.04,74.65,0.43,24.98,14.87,88.0,Moderate
18.59,80.55,0.49,22.72,14.78,80.0,Moderate
23.81,108.48,0.5,34.81,14.74,84.0,Moderate
30.33,126.36,0.58,41.79,15.92,117.0,Poor
49.84,175.84,1.01,36.0,17.02,143.0,Poor
57.99,190.49,1.24,40.61,22.98,154.0,Poor
78.54,204.96,1.66,45.85,19.98,191.0,Poor
52.03,150.71,1.02,40.01,20.92,167.0,Poor
30.33,99.38,0.6,31.9,23.04,113.0,Poor
21.08,84.44,0.5,19.03,22.48,91.0,Moderate
20.14,67.91,0.47,24.3,20.59,82.0,Moderate
16.75,53.27,0.36,27.87,16.68,67.0,Moderate
23.48,64.7,0.42,32.77,14.84,66.0,Moderate
35.58,92.81,0.52,38.04,13.82,86.0,Moderate
30.86,77.24,0.5,31.58,11.97,91.0,Moderate
27.82,65.48,0.43,26.73,11.6,71.0,Moderate
24.81,69.65,0.4,35.76,11.1,70.0,Moderate
28.14,67.46,0.48,38.94,11.2,78.0,Moderate
23.43,66.1,0.42,47.85,9.98,78.0,Moderate
23.57,63.65,0.43,39.26,9.82,77.0,Moderate
25.36,63.61,0.46,29.17,10.37,69.0,Moderate
20.08,58.94,0.4,31.73,10.35,63.0,Moderate
26.27,77.19,0.43,37.54,9.96,78.0,Moderate
24.33,83.88,0.39,29.94,9.2,85.0,Moderate
24.7,78.44,0.42,28.5,8.72,83.0,Moderate
27.36,73.53,0.44,28.81,8.25,78.0,Moderate
20.82,54.45,0.36,23.34,7.73,67.0,Moderate
24.1,79.61,0.36,18.93,7.31,62.0,Moderate
29.52,98.54,0.37,14.77,7.97,93.0,Moderate
28.3,93.39,0.38,15.14,9.05,95.0,Moderate
25.89,83.39,0.37,20.75,8.32,87.0,Moderate
29.54,82.21,0.44,21.8,6.82,81.0,Moderate
28.26,81.99,0.45,20.04,6.12,86.0,Moderate
25.58,75.31,0.44,16.16,6.31,79.0,Moderate
26.89,81.61,0.53,18.91,7.83,87.0,Moderate
26.61,66.58,0.72,19.93,8.03,85.0,Moderate
20.55,55.03,0.59,19.32,6.81,75.0,Moderate
20.54,53.53,0.64,16.09,6.21,73.0,Moderate
18.48,52.34,0.63,16.7,7.02,70.0,Moderate
19.99,63.75,0.65,21.48,7.11,74.0,Moderate
25.7,81.0,0.7,20.19,9.29,82.0,Moderate
18.64,54.81,0.57,23.39,10.49,76.0,Moderate
18.03,52.92,0.41,22.45,8.12,61.0,Moderate
19.8,54.84,0.4,19.66,7.04,67.0,Moderate
20.82,47.88,0.38,18.66,6.92,58.0,Moderate
16.78,44.63,0.32,23.08,6.74,57.0,Moderate
19.05,51.09,0.36,22.98,6.13,63.0,Moderate
17.23,45.04,0.34,17.94,6.06,60.0,Moderate
19.82,50.93,0.35,25.02,6.12,60.0,Moderate
21.01,57.68,0.36,24.01,5.42,77.0,Moderate
20.8,53.42,0.33,17.54,5.42,68.0,Moderate
15.53,43.76,0.31,18.53,5.4,61.0,Moderate
13.15,39.87,0.28,16.06,4.84,53.0,Moderate
12.02,34.64,0.27,15.22,5.47,53.0,Moderate
11.51,33.77,0.28,14.68,5.86,47.0,Good
11.2,42.66,0.29,16.25,6.16,51.0,Moderate
12.09,55.6,0.3,17.43,5.28,61.0,Moderate
14.3,52.48,0.35,19.58,4.3,65.0,Moderate
15.26,60.85,0.38,21.41,3.93,69.0,Moderate
14.21,54.67,0.3,21.56,4.03,67.0,Moderate
13.08,49.13,0.3,19.12,3.19,70.0,Moderate
16.85,57.84,0.36,18.86,3.6,75.0,Moderate
13.72,51.68,0.34,18.22,3.53,81.0,Moderate
14.67,53.52,0.28,19.43,3.73,74.0,Moderate
15.23,56.14,0.29,15.53,2.91,65.0,Moderate
17.67,62.36,0.31,15.69,4.07,70.0,Moderate
30.44,109.67,0.31,18.71,4.49,79.0,Moderate
29.74,110.21,0.28,23.93,4.38,119.0,Poor
21.3,74.82,0.26,24.78,4.34,86.0,Moderate
15.36,65.41,0.28,19.74,4.19,74.0,Moderate
14.14,48.48,0.28,19.82,5.56,66.0,Moderate
16.44,43.01,0.27,20.84,4.12,57.0,Moderate
14.78,43.77,0.26,21.34,3.23,51.0,Moderate
15.18,52.48,0.29,18.87,3.29,55.0,Moderate
12.33,44.41,0.25,18.56,3.11,55.0,Moderate
11.81,53.97,0.25,19.15,3.07,54.0,Moderate
12.64,60.01,0.24,18.75,3.08,57.0,Moderate
11.7,49.07,0.21,19.01,4.51,59.0,Moderate
12.21,46.97,0.22,18.17,4.61,56.0,Moderate
7.33,30.7,0.26,17.14,3.74,50.0,Good
10.08,42.19,0.27,14.37,3.61,49.0,Good
8.99,41.07,0.31,15.63,3.39,53.0,Moderate
17.27,44.22,0.33,25.44,3.4,48.0,Good
21.94,46.59,0.43,23.44,4.66,52.0,Moderate
8.38,19.05,0.28,22.89,6.58,50.0,Good
20.53,47.52,0.34,17.66,6.41,48.0,Good
11.26,33.01,0.31,23.29,13.01,66.0,Moderate
9.38,30.27,0.28,14.98,12.51,46.0,Good
10.85,35.86,0.31,14.68,11.73,49.0,Good
8.92,25.63,0.33,20.42,11.24,50.0,Good
8.93,28.08,0.33,15.69,9.74,47.0,Good
10.43,34.98,0.33,12.88,7.54,48.0,Good
9.0,28.18,0.32,12.38,6.45,48.0,Good
10.46,31.78,0.38,10.47,8.08,52.0,Moderate
10.36,27.75,0.39,10.05,11.9,54.0,Moderate
9.87,25.02,0.38,10.15,10.7,51.0,Moderate
10.58,27.54,0.4,9.59,10.34,49.0,Good
9.59,22.68,0.44,13.5,10.33,54.0,Moderate
6.62,21.38,0.41,10.55,10.46,46.0,Good
7.46,26.97,0.43,8.84,10.77,50.0,Good
14.69,54.73,0.42,8.68,12.19,58.0,Moderate
11.97,52.15,0.34,8.3,10.46,61.0,Moderate
9.27,41.0,0.32,9.32,9.36,55.0,Moderate
12.61,47.23,0.39,8.49,9.03,51.0,Moderate
9.56,32.9,0.38,9.94,13.97,59.0,Moderate
8.73,30.22,0.4,9.34,12.7,55.0,Moderate
11.84,43.79,0.4,7.88,8.94,59.0,Moderate
13.82,47.1,0.42,6.02,17.45,57.0,Moderate
18.04,63.72,0.43,5.68,26.69,64.0,Moderate
12.33,44.84,0.38,5.76,26.5,64.0,Moderate
7.88,27.51,0.38,5.84,23.94,54.0,Moderate
4.66,13.87,0.36,6.94,19.89,54.0,Moderate
3.84,11.28,0.37,6.68,23.6,53.0,Moderate
74.28,118.45443537491555,1.04,6.25,23.84836627716501,154.0,Poor
